filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
smartbugs-dataset/access_control/FibonacciBalance.sol,FibonacciBalance.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733974302.7822542,1067.0105531215668,139,{},{},{},{DOCKER_SEGV}
smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,arbitrary_location_write_simple.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733972244.6748571,1998.7780303955078,0,{Arbitrary_Memory_Access},{},{},{}
smartbugs-dataset/access_control/incorrect_constructor_name1.sol,incorrect_constructor_name1.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733963415.4584706,2001.7146146297455,0,"{Leaking_Ether,Transaction_Order_Dependency}",{},{},{}
smartbugs-dataset/access_control/incorrect_constructor_name2.sol,incorrect_constructor_name2.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733975496.0552714,2012.1707091331482,,"{Leaking_Ether,Transaction_Order_Dependency}",{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/access_control/incorrect_constructor_name3.sol,incorrect_constructor_name3.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733969913.998792,2010.6552028656006,0,"{Leaking_Ether,Transaction_Order_Dependency}",{},{},{}
smartbugs-dataset/access_control/mapping_write.sol,mapping_write.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733958905.6023257,2046.2955253124237,,{},{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/access_control/multiowned_vulnerable.sol,multiowned_vulnerable.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733967927.1559677,1996.3653769493103,0,"{Leaking_Ether,Transaction_Order_Dependency}",{},{},{}
smartbugs-dataset/access_control/mycontract.sol,mycontract.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733961018.8139346,2011.2330627441406,0,{},{},{},{}
smartbugs-dataset/access_control/parity_wallet_bug_1.sol,parity_wallet_bug_1.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733967842.090175,9.148682355880737,255,{},{},"{EXIT_CODE_255,No compiler output for: /sb/parity_wallet_bug_1.sol}",{}
smartbugs-dataset/access_control/parity_wallet_bug_2.sol,parity_wallet_bug_2.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733967521.9142137,2025.5725479125977,0,"{Assertion_Failure,Block_Dependency,Integer_Overflow,Reentrancy,Transaction_Order_Dependency,Unprotected_Selfdestruct}",{},{},{}
smartbugs-dataset/access_control/phishable.sol,phishable.sol,confuzzius,solidity,2022/12/31,20241211_2232,1733967345.1135573,2044.8273022174835,,{},{},{},{DOCKER_TIMEOUT}
